,gauge_name,basin,nse,bfi_obs,bfi_sim,nse_value_bfi,qmean_obs,qmean_sim,slope_obs,slope_sim,hfd_obs,hfd_sim
0,Schoenfels,LU000018,0.5818608843975336,0.5491332552226622,0.6321154547059938,,0.8958442072655957,0.6320433050955631,2.305894875074405,2.0553930794126516,127.38461538461539,133.3846153846154
1,Hunnebuer,LU000010,0.6845996632014748,0.6187599923498417,0.6242077414538173,,0.9264638449166221,0.7258527109917473,1.430666764097312,2.1201389095455814,130.6153846153846,132.3846153846154
2,Bigonville,LU000001,0.8198095658937499,0.5468503966298911,0.6152049833068649,,1.192096235012109,0.9845306792111879,3.860265270934023,1.9411732314043022,121.61538461538461,134.46153846153845
3,Eisenschmitt,DERP2028,0.8085792710884924,0.5912286564625354,0.6176551897642157,0.78350996007545,1.076659242459983,0.9350561623278278,2.249832566632805,2.2655177827757056,131.46153846153845,135.03846153846155
4,A9001050,FR000183,0.2986940733554988,0.7263461280996635,0.6106832390341808,,1.3587597394179618,1.0571666991006101,2.2048638196473735,2.183628518046226,147.25,134.79166666666666
5,Sinspelt,DERP2008,0.7423290168385759,0.4632010969159292,0.6206257932696105,0.5922542198270073,1.0472986121931485,0.966456220354415,3.555971392328444,2.3028288769527703,120.88461538461539,134.57692307692307
6,A5242010,FR000137,0.7603349729166238,0.5079481042588097,0.6135967481546234,,0.9956666274344927,0.9341950555163633,2.9663314793754534,2.3143590316779816,124.30434782608695,131.65217391304347
7,L'Isch Ã  Postroff,FR003294,0.6538018396755827,0.5169186781536074,0.6194573804782523,,0.9148306708232089,0.7368337324132802,2.5154940473730383,2.381647939554769,129.0952380952381,134.04761904761904
8,A9021050,FR000185,0.4103495377911718,0.5417133374177967,0.6025601266631019,,0.7993524710435663,1.1426090306794918,3.2063018307440525,2.117835199356959,145.27777777777777,140.77777777777777
9,A6872010,FR000154,0.7085897509140175,0.5431762661877202,0.6336806171090074,,0.8637251282104524,0.6610445640832946,1.9657436908760961,2.3516096279829184,130.75,133.95833333333334
10,La Nied Allemande Ã  Varize,FR003307,0.7784763427333367,0.48802860347278665,0.6315734633149593,,0.7842232990660046,0.6256354968841761,3.3929812296089343,2.2971102627125513,122.36,133.2
11,La Vezouze Ã  ThiÃ©baumÃ©nil,FR003256,0.753429822416589,0.5234492103005389,0.6206934362390214,,0.9943526845625006,0.8263680396989046,2.3787419853905885,2.2216254773685917,128.3125,133.3125
12,GemuendOur,DERP2004,0.8020314397671338,0.5001961046867561,0.6202927706902424,0.6087228926050648,1.2123051432798406,1.2148812397721487,3.0978596160693375,2.2045038773762347,125.73076923076923,135.34615384615384
13,La Meurthe Ã  Azerailles et Ã  Baccarat,FR003252,0.6547007239101783,0.6693441995521313,0.5932919170966499,,1.683498334877289,1.6314236167141078,2.0874403893284983,2.195982629722322,149.33333333333334,137.33333333333334
14,La Sarre Ã  Sarreguemines et Ã  Sarreinsming,FR003302,0.831950828989152,0.5461876410176256,0.6213172974576385,,0.8495899649369768,0.8244610288150778,2.4046815359867963,2.28329008351971,131.33333333333334,134.29166666666666
15,La Moselle Ã  Toul,FR003249,0.870466442055089,0.5796744249010707,0.6040527302908081,,1.57132401475247,1.5027104587148803,2.7292696550983586,2.181415063670031,128.30769230769232,131.1153846153846
16,A6232010,FR000144,-0.35084863259489363,0.6872353910753508,0.612697282276613,,1.444598096445125,1.1643386474726716,2.1998091011604126,2.121905589148757,173.23809523809524,134.9047619047619
17,Diekirch,LU000006,0.7997895718045962,0.572308467363715,0.6353759466534171,,0.9586417313463302,0.707070048554289,2.4141306296435143,2.055395551879196,127.46153846153847,134.84615384615384
18,EttelbrueckAlzette,LU000007,0.709523514204579,0.5820376371289808,0.635611902494631,,0.8377600275319108,0.6246216386340024,2.179298871547911,2.090430410806355,135.30769230769232,134.07692307692307
19,Mersch,LU000014,0.6563306154884048,0.5910754818827649,0.6351495890574691,,0.806441904065329,0.6080270043850182,1.7501577598896076,2.0602225028434273,134.30769230769232,133.92307692307693
20,Pruem,DERP2006,0.7470745049001595,0.43962157636394383,0.6136326416971999,0.611822586164166,1.4772328390901432,1.2529705013284258,4.017057443002232,2.189716772212021,122.23076923076923,135.96153846153845
21,A4020610,FR000124,0.7800972908049573,0.4742586446981948,0.5532571440394047,,3.9161042905995633,3.2299188077699843,3.0970781483971495,2.1132234590283714,118.71428571428571,131.1904761904762
22,Schoenberg,BEWA0067,0.7425911132707379,0.44687806121952867,0.621040464627223,,1.5219266002304095,1.2820013462041506,3.527883532917868,2.138881929582094,123.4375,138.8125
24,A7642010,FR000169,0.7153571197770626,0.5816472690192767,0.6259375802325419,,0.7066709652720817,0.6486069621246529,1.8911673540319904,2.237351507355741,132.52631578947367,135.94736842105263
25,Dreis,DERP2029,0.8436072511782342,0.5770721236525367,0.6211638907045924,0.7994820727587726,0.8128997419966302,0.8411696502733634,2.202408139605328,2.297240016775896,132.07692307692307,135.07692307692307
26,A6701210,FR000153,0.671290509632495,0.6421192150887213,0.6178091604716489,,1.0716031926027136,1.1959227477109262,2.2348418963151917,2.225605184347864,133.83333333333334,130.5
27,A6051020,FR000142,0.7962957141619988,0.6181879444170277,0.6040390148768637,0.7677473341529595,1.701081378030953,1.5839704361265474,2.1363079945665095,2.056110863429176,134.65384615384616,133.76923076923077
